participant_id,itemid,itemtype,answer,correct,answer_which,message,target,competitor,distractor,presentation_order,answer_order,trialid,item_fewer_cats,targetpos,study
9,50,filler ambiguous,gm_bh,1,target,gm,gm_bh,gm_bh,pm_sc,"gm_bh, gm_bh, pm_sc",1,14,filler ambiguous,1,pilot
9,51,target complex,pm_rh,0,competitor,pm,pm_bh,pm_rh,ro_rh,"ro_rh, pm_rh, pm_bh",2,5,target complex,3,pilot
9,52,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_sc,"pm_rh, gm_sc, pm_rh",3,58,filler ambiguous,1,pilot
9,53,filler ambiguous,pm_rh,1,target,pm,pm_rh,pm_rh,gm_sc,"pm_rh, gm_sc, pm_rh",3,44,filler ambiguous,3,pilot
9,54,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_bh, pm_rh",2,29,filler unambiguous,2,pilot
9,55,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"ro_bh, gm_rh, gm_bh",2,9,filler unambiguous,2,pilot
9,56,filler type b,gm_rh,1,target,gm,gm_rh,ro_bh,pm_bh,"gm_rh, pm_bh, ro_bh",1,11,filler unambiguous,1,pilot
9,57,target complex,pm_rh,1,target,pm,pm_rh,pm_bh,ro_rh,"pm_rh, ro_rh, pm_bh",1,49,target complex,1,pilot
9,58,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_sc,"gm_sc, pm_rh, pm_rh",3,22,filler ambiguous,2,pilot
9,59,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_bh, pm_sc, gm_rh",2,30,target simple,2,pilot
9,60,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"pm_bh, pm_sc, gm_bh",3,1,filler unambiguous,3,pilot
9,61,filler type c,pm_rh,1,target,pm,pm_rh,gm_rh,gm_sc,"gm_rh, gm_sc, pm_rh",3,35,filler unambiguous,3,pilot
9,62,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_rh, ro_rh, pm_bh",3,33,filler unambiguous,3,pilot
9,63,target complex,gm_bh,1,target,gm,gm_bh,gm_rh,ro_bh,"ro_bh, gm_bh, gm_rh",2,56,target complex,2,pilot
9,64,filler type a,gm_rh,1,target,gm,gm_rh,ro_rh,pm_bh,"pm_bh, ro_rh, gm_rh",3,23,filler unambiguous,3,pilot
9,65,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_bh, ro_rh, gm_rh",1,31,filler unambiguous,1,pilot
9,66,filler unambiguous,gm_bh,1,target,gm,gm_bh,ro_sc,pm_rh,"ro_sc, pm_rh, gm_bh",3,60,filler unambiguous,3,pilot
10,1,filler type b,gm_rh,1,target,rh,gm_rh,pm_sc,pm_bh,"pm_bh, gm_rh, pm_sc",2,2,filler unambiguous,2,pilot
10,2,target complex,pm_rh,0,competitor,rh,gm_rh,pm_rh,gm_sc,"gm_sc, gm_rh, pm_rh",3,50,target complex,2,pilot
10,3,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_bh,"pm_rh, pm_rh, gm_bh",2,53,filler ambiguous,1,pilot
10,4,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"gm_bh, pm_sc, pm_rh",3,30,filler unambiguous,3,pilot
10,5,target complex,gm_bh,0,competitor,bh,pm_bh,gm_bh,pm_sc,"gm_bh, pm_bh, pm_sc",1,58,target complex,2,pilot
10,6,filler unambiguous,pm_rh,1,target,rh,pm_rh,gm_sc,ro_bh,"ro_bh, pm_rh, gm_sc",2,36,filler unambiguous,2,pilot
10,7,target complex,gm_bh,1,target,gm,gm_bh,gm_rh,ro_bh,"ro_bh, gm_rh, gm_bh",3,47,target complex,3,pilot
10,8,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"gm_bh, pm_rh, pm_sc",3,59,target simple,3,pilot
10,9,filler ambiguous,gm_bh,1,target,gm,gm_bh,gm_bh,pm_sc,"pm_sc, gm_bh, gm_bh",3,32,filler ambiguous,3,pilot
10,10,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"ro_bh, pm_bh, pm_rh",3,65,filler unambiguous,3,pilot
10,11,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"gm_bh, ro_bh, gm_rh",3,23,filler unambiguous,3,pilot
10,12,target simple,ro_bh,1,target,bh,ro_bh,gm_bh,pm_rh,"gm_bh, pm_rh, ro_bh",3,13,target simple,3,pilot
10,13,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"pm_bh, gm_rh, pm_sc",1,27,filler unambiguous,1,pilot
10,14,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_bh,ro_sc,"ro_sc, gm_rh, pm_bh",2,31,filler unambiguous,2,pilot
10,15,target complex,gm_rh,1,target,gm,gm_rh,gm_bh,ro_rh,"ro_rh, gm_bh, gm_rh",3,51,target complex,3,pilot
10,16,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"ro_rh, gm_bh, gm_rh",2,15,filler unambiguous,2,pilot
10,17,target complex,pm_bh,1,target,pm,pm_bh,pm_rh,ro_bh,"pm_rh, pm_bh, ro_bh",2,62,target complex,2,pilot
10,18,target simple,ro_bh,1,target,bh,ro_bh,pm_bh,gm_rh,"pm_bh, ro_bh, gm_rh",2,64,target simple,2,pilot
10,19,filler unambiguous,ro_bh,1,target,bh,ro_bh,gm_sc,pm_rh,"ro_bh, pm_rh, gm_sc",1,54,filler unambiguous,1,pilot
10,20,filler unambiguous,pm_bh,1,target,bh,pm_bh,ro_sc,gm_rh,"ro_sc, pm_bh, gm_rh",2,17,filler unambiguous,2,pilot
10,21,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"pm_sc, pm_bh, gm_bh",3,33,filler unambiguous,3,pilot
10,22,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"pm_rh, ro_bh, pm_bh",1,37,filler unambiguous,1,pilot
10,23,filler unambiguous,pm_rh,1,target,pm,pm_rh,gm_bh,ro_sc,"gm_bh, pm_rh, ro_sc",2,43,filler unambiguous,2,pilot
10,24,target complex,pm_bh,1,target,bh,pm_bh,gm_bh,pm_sc,"pm_bh, gm_bh, pm_sc",1,22,target complex,1,pilot
10,25,target complex,pm_rh,0,competitor,pm,pm_bh,pm_rh,ro_bh,"pm_bh, pm_rh, ro_bh",2,35,target complex,1,pilot
10,26,target simple,ro_rh,1,target,rh,ro_rh,gm_rh,pm_bh,"gm_rh, pm_bh, ro_rh",3,19,target simple,3,pilot
10,27,target simple,ro_rh,1,target,rh,ro_rh,gm_rh,pm_bh,"ro_rh, pm_bh, gm_rh",1,12,target simple,1,pilot
10,28,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_sc, gm_rh, pm_bh",1,46,target simple,1,pilot
10,29,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"pm_bh, gm_rh, pm_sc",1,42,filler unambiguous,1,pilot
10,30,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_sc, pm_bh, gm_rh",1,9,target simple,1,pilot
10,31,filler ambiguous,pm_rh,0,competitor,pm,pm_rh,pm_rh,gm_bh,"gm_bh, pm_rh, pm_rh",2,24,filler ambiguous,3,pilot
10,32,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_rh, pm_bh",3,16,filler unambiguous,3,pilot
10,33,target simple,gm_sc,1,target,gm,gm_sc,gm_bh,pm_rh,"pm_rh, gm_sc, gm_bh",2,6,target simple,2,pilot
10,34,filler type b,pm_bh,1,target,bh,pm_bh,gm_rh,ro_rh,"gm_rh, ro_rh, pm_bh",3,61,filler unambiguous,3,pilot
10,35,filler ambiguous,gm_bh,1,target,bh,gm_bh,gm_bh,pm_rh,"gm_bh, pm_rh, gm_bh",3,25,filler ambiguous,3,pilot
10,36,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"gm_bh, pm_sc, pm_rh",2,29,target simple,2,pilot
10,37,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_sc,ro_bh,"gm_rh, pm_sc, ro_bh",1,39,filler unambiguous,1,pilot
10,38,filler type b,pm_rh,1,target,rh,pm_rh,ro_bh,gm_bh,"ro_bh, gm_bh, pm_rh",3,1,filler unambiguous,3,pilot
10,39,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_bh,"gm_bh, pm_rh, pm_rh",2,8,filler ambiguous,2,pilot
10,40,target simple,ro_bh,1,target,bh,ro_bh,gm_bh,pm_rh,"ro_bh, pm_rh, gm_bh",1,63,target simple,1,pilot
10,41,filler type a,gm_bh,1,target,gm,gm_bh,ro_bh,pm_rh,"ro_bh, gm_bh, pm_rh",2,49,filler unambiguous,2,pilot
10,42,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"gm_bh, pm_rh, pm_sc",3,20,target simple,3,pilot
10,43,target complex,pm_bh,0,competitor,pm,pm_rh,pm_bh,ro_rh,"ro_rh, pm_bh, pm_rh",2,38,target complex,3,pilot
10,44,filler type b,gm_bh,1,target,gm,gm_bh,pm_rh,pm_sc,"gm_bh, pm_sc, pm_rh",1,14,filler unambiguous,1,pilot
10,45,filler type b,pm_rh,1,target,pm,pm_rh,gm_bh,gm_sc,"pm_rh, gm_sc, gm_bh",1,3,filler unambiguous,1,pilot
10,46,filler unambiguous,ro_bh,1,target,bh,ro_bh,pm_sc,gm_rh,"pm_sc, gm_rh, ro_bh",3,57,filler unambiguous,3,pilot
10,47,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"pm_rh, gm_bh, pm_sc",1,56,filler unambiguous,1,pilot
10,48,filler unambiguous,pm_rh,1,target,pm,pm_rh,ro_sc,gm_bh,"gm_bh, pm_rh, ro_sc",2,4,filler unambiguous,2,pilot
10,49,target complex,gm_bh,0,competitor,gm,gm_rh,gm_bh,ro_rh,"gm_bh, gm_rh, ro_rh",1,40,target complex,2,pilot
10,50,filler ambiguous,gm_bh,1,target,gm,gm_bh,gm_bh,pm_sc,"gm_bh, pm_sc, gm_bh",1,60,filler ambiguous,1,pilot
10,51,target complex,pm_rh,0,competitor,pm,pm_bh,pm_rh,ro_rh,"pm_bh, ro_rh, pm_rh",3,0,target complex,1,pilot
10,52,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_sc,"pm_rh, pm_rh, gm_sc",2,7,filler ambiguous,1,pilot
10,53,filler ambiguous,pm_rh,0,competitor,pm,pm_rh,pm_rh,gm_sc,"pm_rh, gm_sc, pm_rh",3,21,filler ambiguous,1,pilot
10,54,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_rh, ro_rh, pm_bh",3,11,filler unambiguous,3,pilot
10,55,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"ro_bh, gm_rh, gm_bh",2,10,filler unambiguous,2,pilot
10,56,filler type b,pm_bh,0,distractor,gm,gm_rh,ro_bh,pm_bh,"pm_bh, ro_bh, gm_rh",1,18,filler unambiguous,3,pilot
10,57,target complex,pm_bh,0,competitor,pm,pm_rh,pm_bh,ro_rh,"pm_bh, ro_rh, pm_rh",1,45,target complex,3,pilot
10,58,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_sc,"pm_rh, pm_rh, gm_sc",2,41,filler ambiguous,1,pilot
10,59,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_sc, gm_rh, pm_bh",1,26,target simple,1,pilot
10,60,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"pm_bh, gm_bh, pm_sc",2,34,filler unambiguous,2,pilot
10,61,filler type c,pm_rh,1,target,pm,pm_rh,gm_rh,gm_sc,"pm_rh, gm_rh, gm_sc",1,44,filler unambiguous,1,pilot
10,62,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_rh, pm_bh",3,5,filler unambiguous,3,pilot
10,63,target complex,gm_bh,1,target,gm,gm_bh,gm_rh,ro_bh,"ro_bh, gm_rh, gm_bh",3,55,target complex,3,pilot
10,64,filler type a,gm_rh,1,target,gm,gm_rh,ro_rh,pm_bh,"gm_rh, ro_rh, pm_bh",1,48,filler unambiguous,1,pilot
10,65,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_bh, gm_rh, ro_rh",1,28,filler unambiguous,1,pilot
10,66,filler unambiguous,gm_bh,1,target,gm,gm_bh,ro_sc,pm_rh,"pm_rh, gm_bh, ro_sc",2,52,filler unambiguous,2,pilot
12,1,filler type b,gm_rh,1,target,rh,gm_rh,pm_sc,pm_bh,"pm_bh, gm_rh, pm_sc",2,59,filler unambiguous,2,pilot
12,2,target complex,pm_rh,0,competitor,rh,gm_rh,pm_rh,gm_sc,"pm_rh, gm_sc, gm_rh",1,42,target complex,3,pilot
12,3,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_bh,"gm_bh, pm_rh, pm_rh",3,44,filler ambiguous,3,pilot
12,4,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"pm_rh, gm_bh, pm_sc",1,0,filler unambiguous,1,pilot
12,5,target complex,pm_bh,1,target,bh,pm_bh,gm_bh,pm_sc,"pm_bh, pm_sc, gm_bh",1,35,target complex,1,pilot
12,6,filler unambiguous,pm_rh,1,target,rh,pm_rh,gm_sc,ro_bh,"gm_sc, ro_bh, pm_rh",3,46,filler unambiguous,3,pilot
12,7,target complex,gm_bh,1,target,gm,gm_bh,gm_rh,ro_bh,"ro_bh, gm_rh, gm_bh",3,24,target complex,3,pilot
12,8,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_rh, pm_sc, gm_bh",2,38,target simple,2,pilot
12,9,filler ambiguous,gm_bh,1,target,gm,gm_bh,gm_bh,pm_sc,"pm_sc, gm_bh, gm_bh",3,62,filler ambiguous,3,pilot
12,10,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"pm_rh, ro_bh, pm_bh",1,57,filler unambiguous,1,pilot
12,11,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"ro_bh, gm_rh, gm_bh",2,56,filler unambiguous,2,pilot
12,12,target simple,ro_bh,1,target,bh,ro_bh,gm_bh,pm_rh,"gm_bh, ro_bh, pm_rh",2,8,target simple,2,pilot
12,13,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"pm_bh, pm_sc, gm_rh",1,6,filler unambiguous,1,pilot
12,14,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_bh,ro_sc,"pm_bh, ro_sc, gm_rh",3,9,filler unambiguous,3,pilot
12,15,target complex,gm_rh,1,target,gm,gm_rh,gm_bh,ro_rh,"ro_rh, gm_bh, gm_rh",3,50,target complex,3,pilot
12,16,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_rh, gm_bh, ro_rh",2,5,filler unambiguous,2,pilot
12,17,target complex,pm_bh,1,target,pm,pm_bh,pm_rh,ro_bh,"pm_rh, ro_bh, pm_bh",3,43,target complex,3,pilot
12,18,target simple,ro_bh,1,target,bh,ro_bh,pm_bh,gm_rh,"pm_bh, ro_bh, gm_rh",2,7,target simple,2,pilot
12,19,filler unambiguous,ro_bh,1,target,bh,ro_bh,gm_sc,pm_rh,"gm_sc, pm_rh, ro_bh",3,58,filler unambiguous,3,pilot
12,20,filler unambiguous,pm_bh,1,target,bh,pm_bh,ro_sc,gm_rh,"gm_rh, ro_sc, pm_bh",3,2,filler unambiguous,3,pilot
12,21,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"pm_bh, gm_bh, pm_sc",2,3,filler unambiguous,2,pilot
12,22,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"pm_bh, pm_rh, ro_bh",2,36,filler unambiguous,2,pilot
12,23,filler unambiguous,pm_rh,1,target,pm,pm_rh,gm_bh,ro_sc,"ro_sc, gm_bh, pm_rh",3,20,filler unambiguous,3,pilot
12,24,target complex,pm_bh,1,target,bh,pm_bh,gm_bh,pm_sc,"gm_bh, pm_bh, pm_sc",2,11,target complex,2,pilot
12,25,target complex,pm_bh,1,target,pm,pm_bh,pm_rh,ro_bh,"ro_bh, pm_bh, pm_rh",2,1,target complex,2,pilot
12,26,target simple,ro_rh,1,target,rh,ro_rh,gm_rh,pm_bh,"pm_bh, gm_rh, ro_rh",3,37,target simple,3,pilot
12,27,target simple,gm_rh,0,competitor,rh,ro_rh,gm_rh,pm_bh,"ro_rh, pm_bh, gm_rh",3,10,target simple,1,pilot
12,28,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_bh, gm_rh, pm_sc",3,31,target simple,3,pilot
12,29,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"pm_bh, pm_sc, gm_rh",1,52,filler unambiguous,1,pilot
12,30,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_bh, pm_sc, gm_rh",2,48,target simple,2,pilot
12,31,filler ambiguous,pm_rh,1,target,pm,pm_rh,pm_rh,gm_bh,"pm_rh, pm_rh, gm_bh",1,60,filler ambiguous,1,pilot
12,32,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_rh, ro_rh, pm_bh",3,16,filler unambiguous,3,pilot
12,33,target simple,gm_bh,0,competitor,gm,gm_sc,gm_bh,pm_rh,"pm_rh, gm_bh, gm_sc",2,4,target simple,3,pilot
12,34,filler type b,pm_bh,1,target,bh,pm_bh,gm_rh,ro_rh,"gm_rh, ro_rh, pm_bh",3,28,filler unambiguous,3,pilot
12,35,filler ambiguous,gm_bh,0,competitor,bh,gm_bh,gm_bh,pm_rh,"pm_rh, gm_bh, gm_bh",3,18,filler ambiguous,2,pilot
12,36,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"gm_bh, pm_sc, pm_rh",2,26,target simple,2,pilot
12,37,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_sc,ro_bh,"ro_bh, pm_sc, gm_rh",3,27,filler unambiguous,3,pilot
12,38,filler type b,pm_rh,1,target,rh,pm_rh,ro_bh,gm_bh,"pm_rh, ro_bh, gm_bh",1,64,filler unambiguous,1,pilot
12,39,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_bh,"gm_bh, pm_rh, pm_rh",2,63,filler ambiguous,3,pilot
12,40,target simple,gm_bh,0,competitor,bh,ro_bh,gm_bh,pm_rh,"ro_bh, gm_bh, pm_rh",2,14,target simple,1,pilot
12,41,filler type a,gm_bh,1,target,gm,gm_bh,ro_bh,pm_rh,"ro_bh, pm_rh, gm_bh",3,53,filler unambiguous,3,pilot
12,42,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_rh, gm_bh, pm_sc",3,65,target simple,3,pilot
12,43,target complex,pm_rh,1,target,pm,pm_rh,pm_bh,ro_rh,"ro_rh, pm_bh, pm_rh",3,40,target complex,3,pilot
12,44,filler type b,gm_bh,1,target,gm,gm_bh,pm_rh,pm_sc,"pm_sc, pm_rh, gm_bh",3,55,filler unambiguous,3,pilot
12,45,filler type b,pm_rh,1,target,pm,pm_rh,gm_bh,gm_sc,"gm_bh, pm_rh, gm_sc",2,29,filler unambiguous,2,pilot
12,46,filler unambiguous,ro_bh,1,target,bh,ro_bh,pm_sc,gm_rh,"gm_rh, pm_sc, ro_bh",3,61,filler unambiguous,3,pilot
12,47,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"gm_bh, pm_sc, pm_rh",3,12,filler unambiguous,3,pilot
12,48,filler unambiguous,pm_rh,1,target,pm,pm_rh,ro_sc,gm_bh,"gm_bh, ro_sc, pm_rh",3,17,filler unambiguous,3,pilot
12,49,target complex,gm_bh,0,competitor,gm,gm_rh,gm_bh,ro_rh,"gm_rh, ro_rh, gm_bh",3,41,target complex,1,pilot
12,50,filler ambiguous,gm_bh,1,target,gm,gm_bh,gm_bh,pm_sc,"pm_sc, gm_bh, gm_bh",3,39,filler ambiguous,3,pilot
12,51,target complex,pm_rh,0,competitor,pm,pm_bh,pm_rh,ro_rh,"pm_bh, pm_rh, ro_rh",2,15,target complex,1,pilot
12,52,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_sc,"pm_rh, pm_rh, gm_sc",1,21,filler ambiguous,2,pilot
12,53,filler ambiguous,pm_rh,1,target,pm,pm_rh,pm_rh,gm_sc,"pm_rh, pm_rh, gm_sc",2,51,filler ambiguous,2,pilot
12,54,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_bh, ro_rh, pm_rh",1,47,filler unambiguous,1,pilot
12,55,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"ro_bh, gm_bh, gm_rh",3,34,filler unambiguous,3,pilot
12,56,filler type b,gm_rh,1,target,gm,gm_rh,ro_bh,pm_bh,"pm_bh, gm_rh, ro_bh",2,22,filler unambiguous,2,pilot
12,57,target complex,pm_rh,1,target,pm,pm_rh,pm_bh,ro_rh,"ro_rh, pm_bh, pm_rh",3,30,target complex,3,pilot
12,58,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_sc,"pm_rh, pm_rh, gm_sc",2,23,filler ambiguous,2,pilot
12,59,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_bh, gm_rh, pm_sc",3,13,target simple,3,pilot
12,60,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"pm_sc, pm_bh, gm_bh",3,19,filler unambiguous,3,pilot
12,61,filler type c,pm_rh,1,target,pm,pm_rh,gm_rh,gm_sc,"gm_rh, gm_sc, pm_rh",3,54,filler unambiguous,3,pilot
12,62,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_bh, pm_rh",2,25,filler unambiguous,2,pilot
12,63,target complex,gm_rh,0,competitor,gm,gm_bh,gm_rh,ro_bh,"ro_bh, gm_bh, gm_rh",3,32,target complex,2,pilot
12,64,filler type a,gm_rh,1,target,gm,gm_rh,ro_rh,pm_bh,"gm_rh, pm_bh, ro_rh",1,49,filler unambiguous,1,pilot
12,65,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_rh, ro_rh, gm_bh",3,33,filler unambiguous,3,pilot
12,66,filler unambiguous,gm_bh,1,target,gm,gm_bh,ro_sc,pm_rh,"pm_rh, gm_bh, ro_sc",2,45,filler unambiguous,2,pilot
16,1,filler type b,gm_rh,1,target,rh,gm_rh,pm_sc,pm_bh,"gm_rh, pm_sc, pm_bh",1,62,filler unambiguous,1,pilot
16,2,target complex,gm_rh,1,target,rh,gm_rh,pm_rh,gm_sc,"gm_sc, gm_rh, pm_rh",2,6,target complex,2,pilot
16,3,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_bh,"pm_rh, gm_bh, pm_rh",3,14,filler ambiguous,3,pilot
16,4,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"pm_sc, pm_rh, gm_bh",2,46,filler unambiguous,2,pilot
16,5,target complex,pm_bh,1,target,bh,pm_bh,gm_bh,pm_sc,"pm_bh, gm_bh, pm_sc",1,1,target complex,1,pilot
16,6,filler unambiguous,pm_rh,1,target,rh,pm_rh,gm_sc,ro_bh,"pm_rh, gm_sc, ro_bh",1,56,filler unambiguous,1,pilot
16,7,target complex,gm_bh,1,target,gm,gm_bh,gm_rh,ro_bh,"gm_rh, ro_bh, gm_bh",3,8,target complex,3,pilot
16,8,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_sc, gm_bh, pm_rh",1,50,target simple,1,pilot
16,9,filler ambiguous,gm_bh,1,target,gm,gm_bh,gm_bh,pm_sc,"gm_bh, gm_bh, pm_sc",2,40,filler ambiguous,2,pilot
16,10,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"pm_rh, ro_bh, pm_bh",1,25,filler unambiguous,1,pilot
16,11,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"ro_bh, gm_rh, gm_bh",2,10,filler unambiguous,2,pilot
16,12,target simple,ro_bh,1,target,bh,ro_bh,gm_bh,pm_rh,"pm_rh, ro_bh, gm_bh",2,9,target simple,2,pilot
16,13,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"gm_rh, pm_sc, pm_bh",3,20,filler unambiguous,3,pilot
16,14,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_bh,ro_sc,"pm_bh, gm_rh, ro_sc",2,49,filler unambiguous,2,pilot
16,15,target complex,gm_bh,0,competitor,gm,gm_rh,gm_bh,ro_rh,"ro_rh, gm_bh, gm_rh",2,42,target complex,3,pilot
16,16,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_bh, gm_rh, ro_rh",1,2,filler unambiguous,1,pilot
16,17,target complex,pm_rh,0,competitor,pm,pm_bh,pm_rh,ro_bh,"pm_bh, pm_rh, ro_bh",2,24,target complex,1,pilot
16,18,target simple,pm_bh,0,competitor,bh,ro_bh,pm_bh,gm_rh,"gm_rh, pm_bh, ro_bh",2,29,target simple,3,pilot
16,19,filler unambiguous,ro_bh,1,target,bh,ro_bh,gm_sc,pm_rh,"pm_rh, ro_bh, gm_sc",2,65,filler unambiguous,2,pilot
16,20,filler unambiguous,pm_bh,1,target,bh,pm_bh,ro_sc,gm_rh,"pm_bh, ro_sc, gm_rh",1,60,filler unambiguous,1,pilot
16,21,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"pm_sc, gm_bh, pm_bh",2,57,filler unambiguous,2,pilot
16,22,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"pm_rh, ro_bh, pm_bh",1,3,filler unambiguous,1,pilot
16,23,filler unambiguous,pm_rh,1,target,pm,pm_rh,gm_bh,ro_sc,"ro_sc, gm_bh, pm_rh",3,51,filler unambiguous,3,pilot
16,24,target complex,gm_bh,0,competitor,bh,pm_bh,gm_bh,pm_sc,"pm_sc, gm_bh, pm_bh",2,61,target complex,3,pilot
16,25,target complex,pm_bh,1,target,pm,pm_bh,pm_rh,ro_bh,"ro_bh, pm_rh, pm_bh",3,37,target complex,3,pilot
16,26,target simple,gm_rh,0,competitor,rh,ro_rh,gm_rh,pm_bh,"pm_bh, gm_rh, ro_rh",2,45,target simple,3,pilot
16,27,target simple,gm_rh,0,competitor,rh,ro_rh,gm_rh,pm_bh,"ro_rh, gm_rh, pm_bh",2,33,target simple,1,pilot
16,28,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"gm_rh, pm_bh, pm_sc",3,26,target simple,3,pilot
16,29,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"gm_rh, pm_sc, pm_bh",3,44,filler unambiguous,3,pilot
16,30,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"gm_rh, pm_bh, pm_sc",3,58,target simple,3,pilot
16,31,filler ambiguous,pm_rh,1,target,pm,pm_rh,pm_rh,gm_bh,"pm_rh, gm_bh, pm_rh",3,12,filler ambiguous,3,pilot
16,32,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_bh, ro_rh, pm_rh",1,13,filler unambiguous,1,pilot
16,33,target simple,gm_sc,1,target,gm,gm_sc,gm_bh,pm_rh,"pm_rh, gm_sc, gm_bh",2,63,target simple,2,pilot
